"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","happy","inprdsc","health","hlthhmp","rlgdgr","brncntr","gndr","yrbrn","agea","rshpsts","domicil","edulvlb","edlvhpl","edlvdse","eduyrs","uempla","uempli","rtrd","hswrk","crpdwk","pdjobyr","emplrel","emplno","wrkctra","estsz","njbspv","wkdcorga","wkhtot","nacer2","tporgwk","uemp3m","hincsrca","hinctnta","emprelp","atncrse","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka","prob","stratum","psu"
"ESS10SCe03_1",10,"3.1","02.11.2023",27989,"DE",1.0046023,0.90818644,0.82151556,0.7460893,7,2,3,3,0,1,2,2005,16,66,2,312,,,11,0,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,2,1,99,6,2,66,6,66,6,6,0.00033510322,415,6074
"ESS10SCe03_1",10,"3.1","02.11.2023",28003,"DE",1.0046023,0.75504524,0.82151556,0.6202814,9,2,2,3,0,1,1,1974,47,1,4,520,,,13,0,0,0,1,6,6666,1,66666,1,3,5,9,41,999,4,2,1,7,1,1,8,2,4,2,1,0.00033510322,389,6025
"ESS10SCe03_1",10,"3.1","02.11.2023",28008,"DE",1.0130444,2.7380645,0.82151556,2.2493625,5,3,4,1,8,1,2,1950,71,66,1,212,,,11,0,0,1,0,2,2010,1,10,1,9,99999,7,999,88,99,9,4,77,6,2,66,6,66,6,6,0.0003323107,400,6047
"ESS10SCe03_1",10,"3.1","02.11.2023",28016,"DE",1.0046023,0.61608565,0.82151556,0.50612396,8,3,2,3,2,1,1,1987,34,3,1,620,,,16,0,0,0,0,6,6666,2,2,1,1,2,10,70,27,5,2,2,10,1,1,9,3,3,3,3,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",28019,"DE",1.0046023,1.175001,0.82151556,0.9652816,6,3,3,3,6,1,1,1997,24,66,3,423,,,14,0,0,0,1,6,6666,1,66666,2,3,66666,8,20,70,4,2,1,9,6,1,8,2,3,1,2,0.00033510322,406,6056
"ESS10SCe03_1",10,"3.1","02.11.2023",28024,"DE",1.0046023,0.61608565,0.82151556,0.50612396,3,0,3,3,0,1,1,1994,27,66,2,620,,,20,0,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,2,4,1,6,2,66,6,66,6,6,0.00033510322,413,6073
"ESS10SCe03_1",10,"3.1","02.11.2023",28028,"DE",1.0046023,0.8984175,0.82151556,0.73806393,8,3,3,3,2,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,427,6099
"ESS10SCe03_1",10,"3.1","02.11.2023",28035,"DE",1.0046023,1.1128476,0.82151556,0.9142216,99,99,9,9,99,9,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,365,5977
"ESS10SCe03_1",10,"3.1","02.11.2023",28036,"DE",1.0046023,0.7060001,0.82151556,0.57999,7,4,2,2,7,1,1,1971,50,1,3,520,,,18,0,0,0,0,6,6666,2,17,6,2,17,10,70,47,4,2,1,10,3,1,9,4,4,3,3,0.00033510322,349,5943
"ESS10SCe03_1",10,"3.1","02.11.2023",28037,"DE",1.0046023,0.5622806,0.82151556,0.46192226,10,2,3,3,5,1,1,1951,70,1,3,520,,,13,0,0,1,0,2,2015,1,66666,1,3,30,10,999,74,4,2,4,77,6,2,66,6,66,6,6,0.00033510322,365,5976
"ESS10SCe03_1",10,"3.1","02.11.2023",28041,"DE",1.0046023,0.7900676,0.82151556,0.6490528,0,4,4,1,2,1,1,1975,46,66,1,610,,,17,0,1,0,0,2,2018,1,66666,2,1,66666,8,40,62,4,1,5,1,6,1,66,6,66,6,6,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",28046,"DE",1.0046023,2.7152467,0.82151556,2.2306173,2,1,5,1,6,1,2,1941,80,66,1,212,,,8,0,0,1,0,2,2003,1,66666,1,1,66666,10,20,81,6,1,4,1,6,2,66,6,66,6,6,0.00033510322,415,6074
"ESS10SCe03_1",10,"3.1","02.11.2023",28050,"DE",1.0046023,4.000237,0.82151556,3.2862568,4,6,4,2,7,1,1,1986,35,66,3,212,,,14,1,0,0,0,2,2017,1,66666,2,2,66666,0,8,81,4,1,5,1,6,2,66,6,66,6,6,0.00033510322,399,6045
"ESS10SCe03_1",10,"3.1","02.11.2023",28052,"DE",1.0046023,1.0650877,0.82151556,0.87498605,4,4,3,2,5,1,1,1962,59,1,4,322,,,13,0,0,0,0,6,6666,1,66666,1,5,66666,10,45,64,4,2,1,8,1,2,2,3,3,3,3,0.00033510322,350,5945
"ESS10SCe03_1",10,"3.1","02.11.2023",28056,"DE",1.0046023,1.096538,0.82151556,0.90082294,6,3,2,3,0,1,1,1990,31,66,4,322,,,14,0,0,0,0,6,6666,1,66666,1,3,66666,7,40,30,4,1,1,4,6,1,2,4,3,1,2,0.00033510322,359,5962
"ESS10SCe03_1",10,"3.1","02.11.2023",28060,"DE",1.0046023,1.5273489,0.82151556,1.2547408,9,4,2,3,9,2,1,1983,38,1,1,423,,,22,0,0,0,1,6,6666,1,66666,1,1,6,7,50,61,4,1,1,5,6,1,7,3,4,3,1,0.00033510322,426,6096
"ESS10SCe03_1",10,"3.1","02.11.2023",28062,"DE",1.0046023,0.8796253,0.82151556,0.72262585,99,99,9,9,99,9,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,350,5946
"ESS10SCe03_1",10,"3.1","02.11.2023",28066,"DE",0.52648985,0.3264372,0.82151556,0.26817325,8,3,3,3,8,1,2,1960,61,66,4,720,,,16,0,0,0,0,6,6666,1,66666,1,3,5,8,999,999,4,1,1,99,6,1,4,4,4,3,2,0.000639415,371,5987
"ESS10SCe03_1",10,"3.1","02.11.2023",28075,"DE",1.0046023,1.109711,0.82151556,0.9116449,7,1,4,1,3,1,2,1969,52,1,4,422,,,17,0,0,0,1,6,6666,1,66666,1,4,66666,8,19,64,2,2,1,8,1,1,5,4,3,1,2,0.00033510322,429,6103
"ESS10SCe03_1",10,"3.1","02.11.2023",28099,"DE",1.0046023,0.5967111,0.82151556,0.49020743,8,5,1,3,0,1,1,1990,31,66,3,610,,,13,0,0,0,0,6,6666,1,66666,1,3,12,9,46,84,1,2,1,6,6,1,9,3,4,2,2,0.00033510322,435,6117
"ESS10SCe03_1",10,"3.1","02.11.2023",28100,"DE",1.0046023,2.4494004,0.82151556,2.0122206,3,4,4,2,2,1,1,1961,60,66,2,212,,,12,0,0,1,0,2,1993,1,66666,1,5,100,10,40,999,4,2,4,2,6,2,66,6,66,6,6,0.00033510322,408,6061
"ESS10SCe03_1",10,"3.1","02.11.2023",28106,"DE",1.0130444,1.9701809,0.82151556,1.6185342,6,4,2,3,8,1,1,2005,16,66,5,213,,,10,0,0,0,0,2,2021,3,66666,3,1,66666,8,999,1,5,2,1,99,6,1,66,6,66,6,6,0.0003323107,396,6037
"ESS10SCe03_1",10,"3.1","02.11.2023",28120,"DE",1.0046023,0.59646153,0.82151556,0.49000242,9,5,2,3,8,1,2,1990,31,1,2,800,,,26,0,0,0,1,6,6666,2,0,6,2,66666,9,20,86,5,1,1,9,1,1,8,3,3,2,3,0.00033510322,406,6056
"ESS10SCe03_1",10,"3.1","02.11.2023",28121,"DE",1.0046023,0.55506265,0.82151556,0.4559926,8,5,2,3,0,1,2,1994,27,66,1,610,,,20,0,0,0,0,6,6666,1,66666,1,2,66666,8,33,69,4,2,1,77,6,1,5,1,4,2,3,0.00033510322,427,6100
"ESS10SCe03_1",10,"3.1","02.11.2023",28122,"DE",1.0046023,1.0740092,0.82151556,0.8823152,8,2,2,3,1,1,2,1993,28,3,4,322,,,14,0,0,0,0,6,6666,1,66666,1,4,66666,9,38,85,1,1,1,7,1,2,8,3,3,9,2,0.00033510322,381,6006
"ESS10SCe03_1",10,"3.1","02.11.2023",28139,"DE",1.0046023,0.9459085,0.82151556,0.7770785,8,2,3,2,0,1,1,1949,72,66,4,322,,,12,0,0,1,0,2,2019,1,66666,1,2,66666,10,42,56,4,2,4,2,6,2,66,6,66,6,6,0.00033510322,391,6018
"ESS10SCe03_1",10,"3.1","02.11.2023",28142,"DE",1.0046023,1.1380476,0.82151556,0.93492377,6,4,2,3,2,1,1,1987,34,3,1,321,,,16,0,0,0,0,6,6666,1,66666,1,3,66666,8,40,88,4,2,1,7,1,2,0,3,4,4,3,0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",28145,"DE",1.0046023,0.5004426,0.82151556,0.4111214,7,4,4,2,2,1,1,1958,63,1,2,520,,,10,0,0,0,0,6,6666,9,99999,9,9,99999,99,999,999,99,2,1,7,1,2,5,3,4,3,1,0.00033510322,392,5940
"ESS10SCe03_1",10,"3.1","02.11.2023",28148,"DE",1.0046023,1.0262389,0.82151556,0.8430712,10,1,1,3,6,1,1,1956,65,1,3,322,,,11,0,0,1,0,2,2012,1,0,1,5,20,9,60,66,4,2,4,9,1,2,66,6,66,6,6,0.00033510322,362,5970
"ESS10SCe03_1",10,"3.1","02.11.2023",28151,"DE",1.0046023,1.436796,0.82151556,1.1803502,3,1,3,3,5,1,1,1980,41,1,4,322,,,13,0,0,0,0,6,6666,1,66666,1,2,99999,1,8,43,4,2,1,8,9,2,10,4,5,4,1,0.00033510322,430,6106
"ESS10SCe03_1",10,"3.1","02.11.2023",28152,"DE",1.0046023,1.175001,0.82151556,0.9652816,8,6,1,3,1,1,1,1990,31,3,2,313,,,25,0,0,0,0,6,6666,1,66666,1,2,10,9,70,28,4,2,1,8,1,1,9,2,3,4,2,0.00033510322,399,6045
"ESS10SCe03_1",10,"3.1","02.11.2023",28154,"DE",1.0046023,0.6228782,0.82151556,0.5117041,9,3,2,3,7,1,2,1963,58,66,1,720,,,19,0,0,0,0,6,6666,1,66666,1,2,15,9,38,85,2,2,1,6,6,1,8,4,4,2,1,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",28156,"DE",1.0046023,2.8434126,0.82151556,2.3359077,2,0,2,2,6,2,2,1985,36,1,3,213,,,99,0,0,0,1,1,6666,1,66666,1,2,66666,99,999,999,99,9,99,99,9,9,99,9,99,9,9,0.00033510322,403,6053
"ESS10SCe03_1",10,"3.1","02.11.2023",28159,"DE",1.0046023,1.0996724,0.82151556,0.903398,5,3,2,2,4,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,417,6080
"ESS10SCe03_1",10,"3.1","02.11.2023",28162,"DE",1.0046023,1.4953998,0.82151556,1.2284942,7,3,2,3,5,1,1,1978,43,1,5,322,,,13,0,0,0,0,6,6666,1,66666,9,2,1,5,42,43,4,2,1,6,1,1,7,4,4,4,1,0.00033510322,354,5955
"ESS10SCe03_1",10,"3.1","02.11.2023",28163,"DE",1.0046023,0.940281,0.82151556,0.77245545,10,3,1,3,10,1,2,1939,82,1,4,322,,,13,0,0,1,1,2,2020,1,66666,1,9,66666,0,9,53,4,2,4,77,9,2,66,3,1,9,6,0.00033510322,419,6083
"ESS10SCe03_1",10,"3.1","02.11.2023",28165,"DE",1.0046023,0.7136717,0.82151556,0.5862924,7,5,2,3,3,1,2,1967,54,1,2,720,,,17,0,0,0,0,6,6666,1,66666,1,5,66666,4,40,28,4,2,1,9,1,2,8,3,4,2,2,0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",28167,"DE",1.0046023,1.0262389,0.82151556,0.8430712,8,4,1,3,4,1,1,1963,58,1,3,322,,,12,0,0,0,0,6,6666,1,66666,1,5,66666,8,38,49,4,2,1,77,1,2,0,3,2,1,3,0.00033510322,365,5977
"ESS10SCe03_1",10,"3.1","02.11.2023",28168,"DE",1.0046023,0.87239486,0.82151556,0.71668595,7,1,3,3,0,1,9,1953,68,1,3,322,,,15,0,0,1,0,2,2016,1,66666,1,4,66666,6,38,47,3,1,4,8,6,2,66,3,2,9,3,0.00033510322,384,6013
"ESS10SCe03_1",10,"3.1","02.11.2023",28169,"DE",1.0046023,1.175001,0.82151556,0.9652816,7,3,1,3,6,1,1,2001,20,66,1,313,,,12,1,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,2,1,6,6,1,66,6,66,6,6,0.00033510322,398,6041
"ESS10SCe03_1",10,"3.1","02.11.2023",28172,"DE",1.0046023,0.6747795,0.82151556,0.55434185,5,3,2,3,0,1,2,1960,61,1,3,520,,,5,0,0,0,0,6,6666,1,66666,1,1,66666,10,30,65,6,2,1,5,1,1,10,3,3,3,2,0.00033510322,378,6003
"ESS10SCe03_1",10,"3.1","02.11.2023",28173,"DE",1.0046023,1.1924777,0.82151556,0.979639,8,5,2,3,9,1,2,1974,47,1,2,423,,,17,0,0,0,1,6,6666,1,66666,1,1,66666,9,20,86,4,2,2,10,2,1,3,4,3,4,3,0.00033510322,405,6055
"ESS10SCe03_1",10,"3.1","02.11.2023",28174,"DE",1.0046023,1.436796,0.82151556,1.1803502,4,3,1,3,7,1,1,1968,53,66,3,322,,,10,0,0,0,0,6,6666,1,66666,1,4,70,9,46,84,1,2,1,6,6,1,9,2,2,1,3,0.00033510322,428,6102
"ESS10SCe03_1",10,"3.1","02.11.2023",28181,"DE",1.0046023,1.4953998,0.82151556,1.2284942,8,2,3,3,4,1,1,1970,51,1,4,322,,,12,0,0,0,0,6,6666,1,66666,1,3,66666,5,45,49,4,2,1,7,6,1,8,2,3,2,1,0.00033510322,356,5959
"ESS10SCe03_1",10,"3.1","02.11.2023",28200,"DE",1.0046023,0.9301661,0.82151556,0.7641459,8,3,4,2,7,1,2,1953,68,1,4,322,,,15,0,0,1,1,2,2015,1,66666,1,1,6,8,35,47,4,9,4,9,6,2,66,6,66,6,6,0.00033510322,424,6094
"ESS10SCe03_1",10,"3.1","02.11.2023",28203,"DE",1.0046023,1.0233461,0.82151556,0.8406947,99,99,3,3,2,1,1,1941,80,1,5,322,,,11,0,0,1,0,9,9999,6,66666,1,1,66666,10,666,666,4,2,4,1,6,2,66,6,66,6,6,0.00033510322,429,6103
"ESS10SCe03_1",10,"3.1","02.11.2023",28204,"DE",1.0046023,0.9107089,0.82151556,0.7481615,5,2,4,2,5,1,2,1940,81,66,4,322,,,10,0,0,1,0,2,2004,1,66666,1,1,66666,5,40,999,4,2,4,2,9,2,5,1,6,6,3,0.00033510322,353,5951
"ESS10SCe03_1",10,"3.1","02.11.2023",28210,"DE",1.0046023,1.5684489,0.82151556,1.2885052,8,2,3,3,2,2,2,2002,19,3,3,213,,,12,0,0,0,0,1,2021,1,66666,1,5,66666,6,999,80,6,2,1,77,1,1,7,3,4,2,2,0.00033510322,395,6036
"ESS10SCe03_1",10,"3.1","02.11.2023",28214,"DE",1.0046023,0.5741216,0.82151556,0.47164983,5,4,3,1,2,1,2,1954,67,66,1,720,,,13,0,0,1,0,2,2003,1,1,9,3,66666,6,50,85,1,2,4,4,6,2,66,6,66,6,6,0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",28223,"DE",1.0046023,1.3280706,0.82151556,1.0910307,7,4,3,2,5,1,1,1975,46,66,3,322,,,14,0,0,0,0,6,6666,1,66666,1,5,40,5,40,52,6,1,1,2,6,2,5,3,3,1,3,0.00033510322,394,6034
"ESS10SCe03_1",10,"3.1","02.11.2023",28227,"DE",1.0046023,0.5606954,0.82151556,0.46062,6,4,3,1,8,1,1,1948,73,1,4,720,,,15,0,0,1,0,6,6666,1,66666,1,5,20,8,60,88,4,2,4,9,6,2,8,3,1,3,3,0.00033510322,430,6105
"ESS10SCe03_1",10,"3.1","02.11.2023",28229,"DE",1.0046023,0.7369309,0.82151556,0.6054002,9,2,2,2,6,1,1,1979,42,1,3,710,,,19,0,0,0,0,6,6666,1,66666,1,4,66666,9,40,24,4,2,1,9,1,1,9,3,2,1,3,0.00033510322,376,5998
"ESS10SCe03_1",10,"3.1","02.11.2023",28231,"DE",1.0046023,0.80880386,0.82151556,0.6644449,8,2,3,2,7,1,2,1961,60,1,3,321,,,11,0,0,1,0,2,2011,1,66666,1,2,66666,4,40,88,4,1,1,5,6,2,66,6,66,6,6,0.00033510322,358,5952
"ESS10SCe03_1",10,"3.1","02.11.2023",28236,"DE",1.0046023,0.9739749,0.82151556,0.8001355,6,3,3,2,1,1,2,1950,71,66,4,322,,,10,0,0,0,0,9,2000,9,99999,9,9,99999,7,25,47,3,9,4,1,6,2,66,6,66,6,6,0.00033510322,389,6025
"ESS10SCe03_1",10,"3.1","02.11.2023",28248,"DE",0.57532686,0.32926616,0.82151556,0.27049726,1,4,1,3,2,1,1,1999,22,66,4,610,,,15,0,0,0,0,6,6666,1,66666,2,5,66666,7,9,43,4,2,1,6,6,1,7,3,1,1,3,0.00058513787,366,5978
"ESS10SCe03_1",10,"3.1","02.11.2023",28250,"DE",1.0046023,0.51826745,0.82151556,0.42576477,7,5,2,3,5,1,1,9999,999,66,3,520,,,11,0,0,0,0,9,2004,6,66666,6,6,66666,66,666,666,66,2,1,4,6,9,66,6,66,6,6,0.00033510322,358,5952
"ESS10SCe03_1",10,"3.1","02.11.2023",28263,"DE",1.0046023,2.2469273,0.82151556,1.8458856,4,3,3,3,5,1,1,2004,17,66,1,213,,,12,0,0,0,0,1,6666,1,66666,2,1,66666,5,40,45,4,2,1,1,6,2,4,3,3,2,2,0.00033510322,419,6084
"ESS10SCe03_1",10,"3.1","02.11.2023",28266,"DE",1.0046023,1.1924777,0.82151556,0.979639,7,0,2,3,1,2,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,397,6040
"ESS10SCe03_1",10,"3.1","02.11.2023",28275,"DE",1.0046023,0.57770383,0.82151556,0.4745927,6,3,2,3,7,1,2,1999,22,66,2,610,,,16,0,0,0,0,2,2021,1,66666,1,3,66666,7,999,999,4,2,8,3,6,1,66,6,66,6,6,0.00033510322,353,5953
"ESS10SCe03_1",10,"3.1","02.11.2023",28276,"DE",1.0046023,0.59646153,0.82151556,0.49000242,9,3,2,3,2,2,2,1986,35,66,1,710,,,18,0,0,0,0,6,6666,1,66666,1,4,66666,7,45,72,4,2,1,8,6,2,8,4,6,6,2,0.00033510322,397,6040
"ESS10SCe03_1",10,"3.1","02.11.2023",28277,"DE",1.0046023,0.9107089,0.82151556,0.7481615,7,2,3,2,4,1,2,1955,66,66,2,322,,,12,0,0,1,0,2,2013,1,66666,1,4,10,8,45,999,4,2,4,2,6,2,66,6,66,6,6,0.00033510322,351,5947
"ESS10SCe03_1",10,"3.1","02.11.2023",28279,"DE",1.0046023,0.9133765,0.82151556,0.750353,7,4,3,2,4,1,1,1937,84,1,3,322,,,15,0,0,1,0,2,1997,1,66666,1,2,12,7,8,85,1,2,4,7,6,2,66,6,66,6,6,0.00033510322,403,6042
"ESS10SCe03_1",10,"3.1","02.11.2023",28280,"DE",1.0046023,0.87749135,0.82151556,0.72087276,6,3,3,2,7,1,2,1957,65,1,3,322,,,11,0,0,1,1,2,2019,1,66666,1,2,66666,10,45,999,4,2,4,77,6,2,66,6,66,6,6,0.00033510322,367,5981
"ESS10SCe03_1",10,"3.1","02.11.2023",28284,"DE",1.0046023,0.62112266,0.82151556,0.5102619,10,2,2,3,8,1,2,1946,75,1,5,520,,,12,0,0,1,0,2,2006,1,66666,1,4,66666,5,999,87,99,2,4,1,6,2,66,6,66,6,6,0.00033510322,429,6104
"ESS10SCe03_1",10,"3.1","02.11.2023",28287,"DE",1.0046023,0.728925,0.82151556,0.5988232,9,3,1,3,0,1,1,1975,46,3,4,520,,,17,0,0,0,0,6,6666,1,66666,1,4,60,8,45,25,4,1,1,10,1,2,9,1,2,1,2,0.00033510322,410,6066
"ESS10SCe03_1",10,"3.1","02.11.2023",28289,"DE",1.0046023,0.72281724,0.82151556,0.5938056,8,5,2,2,2,1,9,9999,999,1,3,720,,,18,0,0,1,0,2,2007,1,66666,1,5,66666,8,45,19,4,2,4,7,6,9,66,6,66,6,6,0.00033510322,388,6022
"ESS10SCe03_1",10,"3.1","02.11.2023",28295,"DE",1.0046023,1.0996724,0.82151556,0.903398,8,4,3,2,5,1,1,1956,65,1,3,322,,,14,0,0,1,0,2,2021,1,66666,2,2,66666,0,999,999,2,1,4,99,6,2,66,6,66,6,6,0.00033510322,416,6077
"ESS10SCe03_1",10,"3.1","02.11.2023",28298,"DE",1.0046023,0.58356625,0.82151556,0.47940874,8,3,3,3,6,2,1,1960,61,1,3,720,,,18,0,0,0,0,6,6666,1,66666,1,4,66666,5,40,29,4,2,1,77,1,2,8,3,3,2,2,0.00033510322,434,6114
"ESS10SCe03_1",10,"3.1","02.11.2023",28302,"DE",1.0046023,0.8839688,0.82151556,0.7261941,2,3,2,2,8,1,2,1968,53,1,4,520,,,6,0,0,0,0,1,6666,1,66666,1,2,66666,8,42,999,4,1,1,8,1,2,6,4,4,3,2,0.00033510322,388,6022
"ESS10SCe03_1",10,"3.1","02.11.2023",28309,"DE",1.0046023,0.6602694,0.82151556,0.5424216,5,3,3,2,6,2,2,1951,70,66,1,800,,,18,0,0,1,0,6,6666,9,99999,9,9,99999,99,999,999,6,1,4,1,6,2,99,9,99,9,9,0.00033510322,420,6085
"ESS10SCe03_1",10,"3.1","02.11.2023",28310,"DE",1.0046023,0.9506078,0.82151556,0.78093904,8,3,3,2,0,1,2,9999,999,3,3,322,,,99,0,0,0,0,6,9999,1,66666,1,9,99999,6,999,96,6,2,1,99,9,2,8,4,4,3,2,0.00033510322,376,5999
"ESS10SCe03_1",10,"3.1","02.11.2023",28311,"DE",1.0046023,1.3192402,0.82151556,1.0837764,8,4,5,1,0,1,1,1953,68,1,1,322,,,13,0,0,1,0,2,1991,1,66666,1,5,66666,8,40,20,3,2,4,99,6,2,66,6,66,6,6,0.00033510322,386,6017
"ESS10SCe03_1",10,"3.1","02.11.2023",28319,"DE",1.0046023,0.8984175,0.82151556,0.73806393,10,3,1,3,10,2,2,1997,24,66,1,313,,,13,0,0,0,0,1,6666,1,66666,2,1,66666,3,7,86,5,2,6,1,6,2,7,3,2,1,2,0.00033510322,419,6084
"ESS10SCe03_1",10,"3.1","02.11.2023",28328,"DE",1.0046023,0.5590137,0.82151556,0.45923847,8,3,2,2,4,1,1,1956,65,1,5,520,,,16,0,0,0,0,6,6666,2,12,6,2,66666,10,60,43,5,2,1,6,6,2,8,4,4,3,3,0.00033510322,385,6016
"ESS10SCe03_1",10,"3.1","02.11.2023",28339,"DE",1.0046023,0.9739749,0.82151556,0.8001355,8,4,2,3,99,9,2,1952,69,3,4,322,,,99,0,0,1,0,9,2005,9,99999,1,9,66666,8,999,999,99,2,4,77,9,9,66,6,66,6,6,0.00033510322,390,6028
"ESS10SCe03_1",10,"3.1","02.11.2023",28353,"DE",1.0046023,0.9469218,0.82151556,0.777911,99,99,9,9,99,9,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,374,5994
"ESS10SCe03_1",10,"3.1","02.11.2023",28355,"DE",1.0046023,0.9459085,0.82151556,0.7770785,8,1,2,3,3,2,1,1946,75,1,4,322,,,10,0,0,1,0,2,2019,1,66666,1,4,66666,8,38,52,4,1,4,2,6,2,66,6,66,6,6,0.00033510322,394,6033
"ESS10SCe03_1",10,"3.1","02.11.2023",28360,"DE",1.0046023,0.73909765,0.82151556,0.60718024,6,4,1,3,0,1,1,1991,30,66,1,610,,,20,0,0,0,0,6,6666,1,66666,1,5,66666,7,42,28,4,2,1,4,6,2,4,4,4,3,2,0.00033510322,386,6019
"ESS10SCe03_1",10,"3.1","02.11.2023",28364,"DE",1.0046023,1.1380476,0.82151556,0.93492377,5,3,2,2,7,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,352,5950
"ESS10SCe03_1",10,"3.1","02.11.2023",28386,"DE",1.0046023,0.6802498,0.82151556,0.5588358,10,3,2,3,7,1,1,1983,38,1,3,610,,,19,0,0,0,0,6,6666,1,66666,1,2,66666,6,24,85,4,2,1,8,1,2,9,1,2,1,2,0.00033510322,359,5964
"ESS10SCe03_1",10,"3.1","02.11.2023",28388,"DE",1.0046023,0.62112266,0.82151556,0.5102619,1,6,2,3,2,1,2,1950,71,66,4,720,,,13,0,0,1,0,1,6666,2,0,6,9,66666,99,999,999,5,2,2,5,6,1,10,1,6,6,3,0.00033510322,431,6109
"ESS10SCe03_1",10,"3.1","02.11.2023",28398,"DE",1.0046023,0.72281724,0.82151556,0.5938056,8,1,2,3,0,1,1,1951,70,1,4,720,,,17,0,0,1,0,2,2011,1,66666,1,4,3,5,40,84,1,2,4,9,6,2,66,6,66,6,6,0.00033510322,388,6023
"ESS10SCe03_1",10,"3.1","02.11.2023",28401,"DE",1.0046023,0.87749135,0.82151556,0.72087276,8,2,4,2,0,2,2,1962,59,3,1,321,,,11,0,0,0,0,6,6666,1,66666,1,3,40,8,8,999,3,2,1,99,9,9,99,9,99,9,9,0.00033510322,357,5961
"ESS10SCe03_1",10,"3.1","02.11.2023",28416,"DE",1.0046023,1.4408553,0.82151556,1.183685,9,4,2,3,6,1,1,1983,38,1,4,322,,,13,0,0,0,0,6,6666,2,2,6,1,2,10,55,62,4,2,2,10,1,1,10,3,4,3,3,0.00033510322,371,5988
"ESS10SCe03_1",10,"3.1","02.11.2023",28421,"DE",1.0046023,1.2823946,0.82151556,1.0535071,7,3,2,3,1,1,1,1981,40,3,1,322,,,13,0,0,0,0,6,6666,1,66666,1,4,66666,9,40,85,1,1,1,8,1,2,9,2,2,1,2,0.00033510322,392,5940
"ESS10SCe03_1",10,"3.1","02.11.2023",28422,"DE",1.0046023,1.175001,0.82151556,0.9652816,7,2,1,3,0,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,410,6067
"ESS10SCe03_1",10,"3.1","02.11.2023",28423,"DE",1.0046023,0.9459085,0.82151556,0.7770785,7,3,2,3,3,1,1,1951,70,1,4,322,,,11,0,0,1,0,6,6666,1,66666,1,5,66666,99,10,77,4,2,4,6,6,2,99,9,99,9,9,0.00033510322,358,5952
"ESS10SCe03_1",10,"3.1","02.11.2023",28424,"DE",1.0046023,0.61608565,0.82151556,0.50612396,5,2,2,3,5,2,1,1990,31,66,3,720,,,17,1,0,0,0,2,2019,1,66666,1,5,66666,5,40,999,4,1,5,1,6,1,66,6,66,6,6,0.00033510322,415,6074
"ESS10SCe03_1",10,"3.1","02.11.2023",28428,"DE",1.0046023,0.58356625,0.82151556,0.47940874,9,4,2,3,0,1,1,1966,55,1,3,520,,,19,0,0,0,0,6,6666,1,66666,1,5,38,8,40,26,4,2,1,8,6,1,10,2,2,3,2,0.00033510322,356,5959
"ESS10SCe03_1",10,"3.1","02.11.2023",28432,"DE",1.0046023,0.6338157,0.82151556,0.5206894,9,4,3,2,5,1,2,1969,52,66,1,720,,,26,0,0,0,1,6,6666,1,66666,1,4,66666,5,28,85,4,1,8,1,6,2,99,9,99,9,9,0.00033510322,369,5974
"ESS10SCe03_1",10,"3.1","02.11.2023",28433,"DE",1.0046023,0.5590137,0.82151556,0.45923847,8,4,2,2,1,1,1,1951,70,1,3,520,,,5,0,0,1,0,2,2016,1,66666,1,2,15,10,50,71,4,1,4,5,6,2,66,6,66,6,6,0.00033510322,382,6010
